Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
27,22,Violeta (비올레타),IZ*ONE,18,500917,-3.1%,https://www.youtube.com/watch?v=6eEZ7DJMzuk
28,36,Another Day,Monday Kiz & Punch,3,497123,28%,https://www.youtube.com/watch?v=G6tW8eKUR1E
29,34,La Vie en Rose,--,40,481191,19.8%,https://www.youtube.com/watch?v=WZwr2a_lFWY
30,37,Lean On Me (나의 어깨에 기대어요),10CM,2,468197,28.7%,https://www.youtube.com/watch?v=WD4E_XXd53s
31,13,SHOWER,Norazo,2,465222,-51.2%,https://www.youtube.com/watch?v=FaHAi8bMBjw
32,23,Chica,CHUNG HA,2,461059,-5.9%,https://www.youtube.com/watch?v=cXEwBtC5CcE
33,,All about you (그대라는 시),TAEYEON,1,452550,,https://www.youtube.com/watch?v=QF7FydI-TZQ
34,27,IDOL,BTS,49,414957,-8.5%,https://www.youtube.com/watch?v=pBuZEGYXA6E
35,40,The fifth season(다섯 번째 계절) (SSFWL),OH MY GIRL,13,409998,18%,https://www.youtube.com/watch?v=udGwca1HBM4
36,,다시 사랑한다면 (니글니글 버터플라이),Kim Feel,1,405552,,https://www.youtube.com/watch?v=6Cjq9zRUXNs
37,30,If there was practice in love(사랑에 연습이 있었다면),"Lim JaeHyun, Moon SeongWook",18,403006,-4.4%,https://www.youtube.com/watch?v=JRdykduaHG0
38,50,사계 (Four Seasons),TAEYEON,19,393333,36.3%,https://www.youtube.com/watch?v=4HG_CJzyX6A
39,,다 빛이나 (Gleam),MAMAMOO,1,389989,,https://www.youtube.com/watch?v=uIAScvNDQpI
40,32,Rooftop (옥탑방),N.Flying,25,389928,-4.6%,https://www.youtube.com/watch?v=VpaUh_BGqE0
41,33,벌써 12시 (Gotta Go),CHUNG HA,31,379805,-7.1%,https://www.youtube.com/watch?v=HlN2BXNJzxA
42,51,내 안부,이우(LEE WOO),2,378085,31.3%,https://www.youtube.com/watch?v=05M_6CFNM18
43,25,'너에게 못했던 내 마지막 말은,Davichi,11,367753,-19.2%,https://www.youtube.com/watch?v=Jov5h_DuED4
44,26,U GOT IT,GOT U,4,359875,-20.8%,https://www.youtube.com/watch?v=SkG2EALh3gE
45,29,We don't talk together (feat. GIRIBOY),Heize,4,358027,-18.1%,https://www.youtube.com/watch?v=ByHNlfmmT-w
46,39,SOLO,Jennie,38,352255,1.1%,https://www.youtube.com/watch?v=b73BI9eUkjM
47,41,Dance The Night Away,TWICE,49,347544,2.2%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
48,31,You&I 인사,MeloMance,3,336528,-17.9%,https://www.youtube.com/watch?v=-zVL1JRDYxg
49,35,눈 Snow,Lil Tachi & Hotchkiss,17,331846,-14.9%,https://www.youtube.com/watch?v=-ZZ90fD86ok
50,45,Love is so...,Jang Yoon Jeong,15,323182,0.4%,https://www.youtube.com/watch?v=Fhh_X9Q0BZg
51,56,이뻐이뻐 (Pretty girl),크레파스 (crayon),4,312674,18.4%,https://www.youtube.com/watch?v=TTOloFDxZZg
52,,I am a Man -The Age of Wild Men End credit,Lee Hyeok Joon,1,306757,,https://www.youtube.com/watch?v=Lou_ChEQeMg
53,44,친구로 지내자면서,Hwang In Wook,5,298043,-7.9%,https://www.youtube.com/watch?v=Sg3pl8KNEXI
54,57,"AMBITION (feat. ASH ISLAND, Keem Hyo-eun, Hash Swan & CHANGMO)",Leellamarz,5,291648,11.7%,https://www.youtube.com/watch?v=K7o4nYV0ns4
55,62,Boogie Up,WJSN,8,282219,17.1%,https://www.youtube.com/watch?v=rVeMvBTd8vQ
56,47,I Don't Care,Ed Sheeran & Justin Bieber,12,268916,-12.5%,https://www.youtube.com/watch?v=y83x7MgzWOA
57,38,Fles vacances semouk tebghini,Aymane Serhani,3,264537,-24.5%,https://www.youtube.com/watch?v=M6Icgeer8nk
58,46,My love has faded away (사랑이 식었다고 말해도 돼),Monday Kiz,9,263414,-14.7%,https://www.youtube.com/watch?v=tlHTOlnPcbs
59,49,비가 내리는 날에는,Younha,4,260741,-12%,https://www.youtube.com/watch?v=IZw7AUIeypU
60,21,How Do You Sleep?,Sam Smith,2,259196,-50.1%,https://www.youtube.com/watch?v=PmYypVozQb4
61,55,"Bom(나만, 봄)",BOL4,18,256084,-3%,https://www.youtube.com/watch?v=AsXxuIdpkWM
62,,I HOPE,Kang Daniel,1,252840,,https://www.youtube.com/watch?v=4a6W8qoD_Ps
63,59,To My World,PRODUCE X 101,2,246772,-1.5%,https://www.youtube.com/watch?v=3WRR7L7-PxI
64,81,BANANA CHACHA,MOMOLAND,2,238255,21.6%,https://www.youtube.com/watch?v=Zx58FMoPZEI
65,52,UN Village,BAEKHYUN,3,235119,-17.9%,https://www.youtube.com/watch?v=-EfjXQgE1e8
66,,시든 꽃에 물을 주듯,HYNN,1,220695,,https://www.youtube.com/watch?v=abQ2AYUyrb8
67,,Chances (feat. Brielle Von Hugel),MESTO,1,208816,,https://www.youtube.com/watch?v=0npGZSwaNWc
68,58,Arabian Nights (2019),Will Smith,8,207038,-20%,https://www.youtube.com/watch?v=T9GmO_WFhjQ
69,,LOVE RUMPUMPUM,fromis_9,1,201490,,https://www.youtube.com/watch?v=xnDhMAxQMuA
70,63,To be honest (솔직하게 말해서 나),Kim Na-young,8,200873,-13.6%,https://www.youtube.com/watch?v=4Sd09Mruhnk
71,,Fuck It Up (feat. Kash Doll),Iggy Azalea,1,199898,,https://www.youtube.com/watch?v=3kkZWKSvG2s
72,85,On My Way,"Alan Walker, Sabrina Carpenter & Farruko",19,198540,7.8%,https://www.youtube.com/watch?v=dhYOPzcsbGM
73,79,Maybe It's Not Our Fault(그건 아마 우리의 잘못은 아닐 거야),Yerin Baek,20,197557,-0%,https://www.youtube.com/watch?v=IRNBtocmQ58
74,69,움직여 (MOVE),SIXC (6 crazy),4,195666,-11.1%,https://www.youtube.com/watch?v=gDZyLEevb1Q
75,67,flex,--,19,193752,-12.1%,https://www.youtube.com/watch?v=rsvJOrI2GfE
76,74,Selfmade Orange (feat. SUPERBEE),CHANGMO,5,191436,-7.6%,https://www.youtube.com/watch?v=s6bx7MCEZ6Y
77,84,I'm So Hot,MOMOLAND,20,190514,-0.8%,https://www.youtube.com/watch?v=tsN-MkpiZB0
78,61,Heartbeat (BTS World Original Soundtrack),BTS,4,188675,-22.2%,https://www.youtube.com/watch?v=aKSxbt-O6TA
79,73,Goodbye(굿바이),Park Hyo Shin,13,186631,-10.5%,https://www.youtube.com/watch?v=Xp8Ep1W-azw
80,70,Prince Ali,Will Smith,8,183443,-15%,https://www.youtube.com/watch?v=BEHX72PKmkk
81,,Birds,Imagine Dragons,1,180516,,https://www.youtube.com/watch?v=vOXZkm9p_zY
82,71,괜찮아도 괜찮아 (That's okay),Do,4,178914,-15.3%,https://www.youtube.com/watch?v=j2aQ_NqeTNw
83,,뭐해(What are you up to),Kang Daniel,1,175779,,https://www.youtube.com/watch?v=_-QY40Reub8
84,80,Earth,Lil Dicky,15,174845,-11.3%,https://www.youtube.com/watch?v=pvuN_WvF1to
85,92,BREATHE,AB6IX,10,172379,2.6%,https://www.youtube.com/watch?v=RMJFEvHvmD0
86,,1도 없어(I'm so sick),Apink,27,169733,,https://www.youtube.com/watch?v=gQmw-Pmv5DQ
87,,행복(Happiness),Red Velvet,17,168600,,https://www.youtube.com/watch?v=JFgv8bKfxEs
88,75,누구 없소 (NO ONE) (feat. B.I),Lee Hi,9,168069,-18.9%,https://www.youtube.com/watch?v=GQqyCeKf8rw
89,,Party Tonight (Remake ver.),LAYSHA,1,165819,,https://www.youtube.com/watch?v=GVPMpu5_QpQ
90,,Movie Star,CIX,1,161572,,https://www.youtube.com/watch?v=5FV74Nbu0i0
91,82,주저하는 연인들을 위해 (For Lovers Who Hesitate),JANNABI,20,160166,-16.7%,https://www.youtube.com/watch?v=t8P-zdkoeJA
92,,Cheap Thrills,Sia,1,158152,,https://www.youtube.com/watch?v=31crA53Dgu0
93,83,그때가 좋았어 (The day was beautiful),Kassy,10,157936,-17.9%,https://www.youtube.com/watch?v=
94,97,형,Norazo,6,156528,-5.1%,https://www.youtube.com/watch?v=h9V4U5l4qj0
95,91,노래방에서,--,19,155782,-8.6%,https://www.youtube.com/watch?v=BUzI-awsi1s
96,99,だから僕は音楽を辞めた,Yorushika,6,154671,-3%,https://www.youtube.com/watch?v=KTZ-y85Erus
97,95,Without Me,Halsey,18,150565,-8.9%,https://www.youtube.com/watch?v=ZAfAud_M_mg
98,89,Talk,"Khalid, Megan Thee Stallion & Yo Gotti",8,147818,-15.5%,https://www.youtube.com/watch?v=hE2Ira-Cwxo
99,,Treat You Better,Shawn Mendes,1,146869,,https://www.youtube.com/watch?v=lY2yjAdbvdQ
100,,a slow train bound for Mokpo,Jang Yoon Jeong,5,146854,,https://www.youtube.com/watch?v=7EKLQVQLmvc
